timestamp,price,quantity,side
1775550404750,68783.33000000,0.00015000,sell
1775550404750,68783.33000000,0.00015000,sell
1775550404750,68783.33000000,0.00008000,sell
1775550404750,68783.33000000,0.00008000,sell
1775550404750,68783.33000000,0.00008000,sell
1775550404750,68783.33000000,0.00008000,sell
1775550404750,68783.33000000,0.00008000,sell
1775550404750,68783.33000000,0.00008000,sell
1775550404750,68783.33000000,0.00008000,sell
1775550404750,68783.33000000,0.00008000,sell
1775550404750,68783.33000000,0.00008000,sell
1775550404750,68783.33000000,0.00008000,sell
1775550404750,68783.33000000,0.00008000,sell
1775550404750,68783.33000000,0.00008000,sell
1775550404751,68783.33000000,0.00008000,sell
1775550404751,68783.33000000,0.00008000,sell
1775550404751,68783.32000000,0.00008000,sell
1775550404751,68783.32000000,0.00008000,sell
1775550404751,68783.32000000,0.00008000,sell
1775550404751,68783.32000000,0.00008000,sell
1775550404751,68782.81000000,0.00008000,sell
1775550404751,68782.81000000,0.00008000,sell
1775550404751,68782.00000000,0.00040000,sell
1775550404751,68782.00000000,0.00040000,sell
1775550404751,68782.00000000,0.00040000,sell
1775550404751,68782.00000000,0.00008000,sell
1775550404751,68782.00000000,0.00008000,sell
1775550404751,68781.59000000,0.00008000,sell
1775550404751,68781.58000000,0.00008000,sell
1775550404751,68781.58000000,0.00008000,sell
1775550404751,68780.63000000,0.00008000,sell
1775550404751,68780.62000000,0.00008000,sell
1775550404751,68780.60000000,0.00008000,sell
1775550404751,68780.29000000,0.00008000,sell
1775550404751,68780.13000000,0.00300000,sell
1775550404751,68780.07000000,0.00008000,sell
1775550404751,68780.06000000,0.00008000,sell
1775550404751,68780.06000000,0.00008000,sell
1775550404751,68780.06000000,0.00008000,sell
1775550404751,68780.06000000,0.00008000,sell
1775550404751,68780.00000000,0.00040000,sell
1775550404751,68780.00000000,0.00040000,sell
1775550404751,68780.00000000,0.00040000,sell
1775550404751,68779.37000000,0.00008000,sell
1775550404751,68779.36000000,0.00008000,sell
1775550404751,68779.36000000,0.00008000,sell
1775550404751,68778.94000000,0.00051000,sell
1775550404751,68778.81000000,0.00008000,sell
1775550404751,68778.81000000,0.00008000,sell
1775550404751,68778.80000000,0.00008000,sell
1775550404751,68778.80000000,0.00008000,sell
1775550404754,68778.80000000,0.00015000,buy
1775550405057,68778.80000000,0.00008000,buy
1775550406205,68778.80000000,0.00015000,buy
1775550406809,68778.80000000,0.00015000,buy
